Level3	G6R1_MAIN_09MAY2016_LD1	G6R1_NF_09MAY2016_LD1	G6R2_MAIN_09MAY2016_LD1	G6R2_NF_09MAY2016_LD1	G6R3_MAIN_09MAY2016_LD1	G6R3_NF_09MAY2016_LD1	G6R4_MAIN_09MAY2016_LD1	G6R4_NF_09MAY2016_LD1	G6R1_MAIN_31MAY2016_LD1	G6R1_NF_31MAY2016_LD1	G6R2_MAIN_31MAY2016_LD1	G6R2_NF_31MAY2016_LD1	G6R3_MAIN_31MAY2016_LD1	G6R3_NF_31MAY2016_LD1	G6R4_MAIN_31MAY2016_LD1	G6R4_NF_31MAY2016_LD1	G6R1_MAIN_20JUN2016_LD1	G6R1_NF_20JUN2016_LD1	G6R2_MAIN_20JUN2016_LD1	G6R2_NF_20JUN2016_LD1	G6R3_MAIN_20JUN2016_LD1	G6R3_NF_20JUN2016_LD1	G6R4_MAIN_20JUN2016_LD1	G6R4_NF_20JUN2016_LD1	G6R1_MAIN_12JUL2016_LD1	G6R1_NF_12JUL2016_LD1	G6R2_MAIN_12JUL2016_LD1	G6R2_NF_12JUL2016_LD1	G6R3_MAIN_12JUL2016_LD1	G6R3_NF_12JUL2016_LD1	G6R4_MAIN_12JUL2016_LD1	G6R4_NF_12JUL2016_LD1	G6R1_MAIN_01AUG2016_LD1	G6R1_NF_01AUG2016_LD1	G6R2_MAIN_01AUG2016_LD1	G6R2_NF_01AUG2016_LD1	G6R3_MAIN_01AUG2016_LD1	G6R3_NF_01AUG2016_LD1	G6R4_MAIN_01AUG2016_LD1	G6R4_NF_01AUG2016_LD1	G6R1_MAIN_22AUG2016_LD1	G6R1_NF_22AUG2016_LD1	G6R2_MAIN_22AUG2016_LD1	G6R2_NF_22AUG2016_LD1	G6R3_MAIN_22AUG2016_LD1	G6R3_NF_22AUG2016_LD1	G6R4_MAIN_22AUG2016_LD1	G6R4_NF_22AUG2016_LD1	G6R1_MAIN_12SEP2016_LD1	G6R1_NF_12SEP2016_LD1	G6R2_MAIN_12SEP2016_LD1	G6R2_NF_12SEP2016_LD1	G6R3_MAIN_12SEP2016_LD1	G6R3_NF_12SEP2016_LD1	G6R4_MAIN_12SEP2016_LD1	G6R4_NF_12SEP2016_LD1	G6R1_MAIN_03OCT2016_LD1	G6R1_NF_03OCT2016_LD1	G6R2_MAIN_03OCT2016_LD1	G6R2_NF_03OCT2016_LD1	G6R3_MAIN_03OCT2016_LD1	G6R3_NF_03OCT2016_LD1	G6R4_MAIN_03OCT2016_LD1	G6R4_NF_03OCT2016_LD1	G6R1_MAIN_07NOV2016_LD1	G6R1_NF_07NOV2016_LD1	G6R2_MAIN_07NOV2016_LD1	G6R2_NF_07NOV2016_LD1	G6R3_MAIN_07NOV2016_LD1	G6R3_NF_07NOV2016_LD1	G6R4_MAIN_07NOV2016_LD1	G6R4_NF_07NOV2016_LD1
Lipoic acid metabolism	18.500559611259952	0.0	0.0	19.154292045621702	0.0	0.0	19.741914409299767	0.0	17.801483664224016	0.0	0.0	0.0	18.552865709657045	0.0	18.819191838048784	18.30685679122635	18.63341469143547	18.53786024941557	17.873568681414415	17.13800598056448	0.0	16.89866556197622	15.955683857228376	17.07775820718771	17.887437098151363	17.931940499889322	19.79969581162443	18.851186022374584	17.95087146064336	17.135810926673958	16.977418961701847	17.45347447714382	15.857110416376017	16.837277439361667	15.97411713221043	16.615772465556958	16.01626109252652	14.978197669197531	15.660120570285338	15.464120042511063	15.184009644132699	15.363216490062804	15.240610492777636	15.205870114892075	15.606789860400093	15.07123728474096	15.150895215711557	15.70683640304859	15.214684808234859	15.293058953455208	15.445004344363284	15.619397114750146	15.043040528071549	15.622163389636642	14.994869873161962	15.13125975239687	15.314706910740489	15.338235556745705	15.196221300727178	15.288568578745526	15.547778092604407	15.947255609067211	14.959750520620018	14.645794739145709	14.424988300675219	14.535976509215635	14.512946321084613	14.370527224492626	14.453716578190237	0.0	14.495163189469922	14.46147158406814
Lipopolysaccharide biosynthesis	18.50813545410179	0.0	20.395499135770788	21.559470533085495	0.0	0.0	17.521712166850925	20.846128682828926	19.20410960288931	19.2836174677079	19.654126642334663	20.10416444324613	19.828773923022293	18.451183519551808	19.59361254081612	18.36741037943566	18.616303982479295	19.923580713289276	19.46382877091687	17.633259975550647	19.35935073000831	17.470634644405187	16.378078443096904	17.0011620692896	19.447139896478316	18.739715713155785	19.43881556916895	19.997751336235712	18.856080385583716	18.219185836443014	18.207079734601702	18.004536005551145	17.433488748172838	17.113318332025248	16.909373639368415	16.751031497284604	17.09331624859081	15.189483900218251	16.69397108595282	16.082342273609733	16.399846810063636	16.587091313241846	15.874231786178512	15.868075450146863	16.43149308503972	15.92208364435195	16.01042631349922	16.23677478222121	15.912458651351605	15.879671169918488	16.07545899490468	15.97116194711019	15.613770876124203	15.727894194424039	15.59324291592895	15.862569707133238	16.489181454472003	15.99165429442042	15.632387556498228	15.982187383859763	16.112307802065487	16.22480932576473	15.549079137768377	15.52015636174964	15.029646719337686	15.099784662807053	14.950671036792112	14.713350404598167	15.005889847288433	0.0	15.073377633452832	14.819208774157829
Lysine biosynthesis	18.439931363999595	0.0	0.0	20.428504097569025	22.232244787173652	0.0	18.372285701280816	20.376234472280462	19.250564018668737	20.148559317651028	19.458747555369172	18.102772183462832	18.737591938618365	18.601003358504443	18.936479752647013	17.99591126612756	18.480892483872942	19.81062274313841	17.42972005027037	17.47795333659426	18.699765786524583	17.115808769261886	16.50122731154006	16.50871598944732	18.11472102412619	18.59563338261974	18.544811741562537	18.427097943633267	18.94112641027857	17.05832627190965	17.852585438059428	16.86371002976907	16.48304356278337	16.811334181117125	16.037477702249262	16.409303298835667	16.359448746623205	15.063691199223754	16.198333516068885	15.456578368688191	15.515206891736645	15.73598194504038	15.550967899092267	15.533190287701414	16.081298633900158	15.407544509430819	15.57864191499658	15.899200950461122	15.475300936295085	15.445534051263424	15.652510186730911	15.946888452402257	15.397795978984004	15.838796397837854	15.381013411825856	15.776999675875057	16.276488376531315	15.82587572244389	15.336831904190877	15.54420187388106	15.69527309185235	15.992479491211698	15.281476583553571	15.027484560692997	14.786875670848977	14.905594296233316	14.659540171490478	14.572887634203775	14.621822217272582	0.0	14.722574143976713	14.710263255750085
Lysine degradation	18.875641921756664	0.0	21.406675344472198	20.802024504785578	20.06970900831043	0.0	17.68800815079929	20.916115151217102	19.607548123754523	18.71115320453011	20.277192427568384	20.8867483299116	18.445974852729503	17.50812376181145	18.020958210237055	17.572077400319895	18.414195447078505	18.94723057227852	18.86167946572458	17.135996954360287	18.011815743621952	17.632817527483983	15.666252893263618	16.732092472841146	18.114334708509162	19.607200867338264	19.181597919322467	19.78997195284345	19.09213866514519	17.465522140957894	18.176550623182614	17.264366374248223	16.460512508725426	16.6937551785498	16.31353424398982	16.580938377974594	16.579237570762103	14.743255797877143	16.081355109640295	15.406698985255263	15.854601360062507	15.941987572146925	15.39652605402592	15.758363540141087	16.22157105422709	15.491295252725607	15.521798741856	15.604343930702447	15.634978246009247	15.442946936771229	15.571161529009958	15.7400864716456	15.353588946045807	15.533706910926751	15.200014841938803	15.473817810616891	16.397736810371033	15.69389368976667	15.493841801621183	15.489884189249672	15.672418482310418	16.01763728912848	15.173606037316453	14.85445416633534	14.619749695750809	14.82493920204128	14.492934925800174	14.274669251878915	14.571035912137711	0.0	14.496043072897816	14.435317928379048
MAPK signaling pathway - yeast	0.0	0.0	0.0	0.0	0.0	0.0	17.04211867255022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.42432688222614	0.0	18.174515881081767	17.148524654595498	0.0	0.0	17.632645120781525	15.74364139501807	15.763595948942545	0.0	0.0	0.0	0.0	0.0	15.806488147992534	17.484660924287265	17.181773428338186	15.269089857156306	14.978313147250798	15.166581030400426	15.756161857597075	16.109614314266643	15.003254254337024	16.283073859342096	15.14653237791452	16.442638153785143	16.30350041745774	15.584400003965525	16.88435965789286	15.91893601925515	15.942303539861573	15.739377924222122	15.74037911247017	16.68738806192556	16.687715156362742	16.46064630263644	16.145210450799777	15.534164539034355	16.150964291029954	15.36288128596386	15.45787194209373	18.38251093826722	16.280404732664334	15.82332437195774	16.077472990300134	16.91405326537025	16.20590949717371	15.747147127997906	15.821295693087233	14.933608033753043	15.074276775108407	14.856231268931406	15.122959195017515	14.660431155635328	0.0	14.711906054570804	15.011544350286783
Meiosis - yeast	16.990670377735462	0.0	0.0	19.317898083766632	0.0	0.0	18.66638987841363	0.0	21.249462609778497	19.081169589190075	0.0	0.0	18.86944204277771	18.942517006989203	19.91433026570204	18.931204860129892	0.0	19.32438754200087	18.537200696647158	17.15314250971943	17.319236538261183	19.751810274031854	17.336603099359838	16.87044566070441	18.647597577799527	18.280979192117922	0.0	18.885124013115522	0.0	16.73456396621624	17.332781771612204	17.12975674493527	16.78673679886302	17.18055306484008	15.876373654605793	16.607130820354396	16.78071106964097	15.402682797126747	16.135629715148063	15.757612205850679	15.996041679366677	16.09409035529494	15.513552779165675	15.440155216053526	15.861927110038376	15.578935655081576	15.289337002476335	15.837735507270036	15.123835343889358	15.416029450733	15.363092630141038	15.759537656267858	15.077017638698512	15.4733681258883	14.932550551372984	15.573128524332287	15.708561403751993	15.904000912302457	15.211029198054275	15.531018570614817	15.676848660216901	16.146899109486302	14.98991667007082	14.762969338543147	14.593007614535404	14.640590893631057	14.395596363768915	14.36605106990447	14.425500928403967	0.0	14.681501524641925	14.383532246561613
Metabolic pathways	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.33259277422743	0.0	0.0	0.0	16.75286246344178	0.0	21.174369496458777	17.41258325442294	17.061824219594776	0.0	15.889021793257381	16.988742443883826	0.0	16.21712018221312	17.646934826715164	17.83366747359361	0.0	17.437701193952417	17.135133556861643	17.320549863534907	16.744457281686667	0.0	0.0	17.747996550569376	17.56726008533295	0.0	0.0	17.46067021782736	16.68682192025872	16.896278360424454	17.45091795422545	16.763337002089198	17.42778947449313	18.073080805710067	0.0	15.788688826287421	17.41403596498648
Metabolism of xenobiotics by cytochrome P450	0.0	0.0	0.0	20.82361679720073	18.93749801866412	0.0	17.517333137351905	20.514992317090403	18.7885275569562	20.97153041868722	0.0	0.0	20.74748764067884	17.543844792956037	19.336184407786142	21.382394286511108	18.755263251817947	20.690916368999233	18.14151859390933	17.803166124283493	18.155733288270156	19.019476628380755	16.679734472060876	16.945424798506625	19.440602988174327	20.712008420162892	18.986638082224527	21.706403885537977	20.35755972786934	17.58919150662753	18.2245297383543	17.582884243228442	18.151084238588776	17.232102388963682	16.69923084948906	17.778161140333474	17.230345243892486	15.147161076081055	16.50312571418383	16.070218649060635	16.650372880343134	16.920300864622885	16.25531412540767	16.4222840551637	16.932439203848798	16.020300784531372	16.214685924426036	16.561693195135444	16.286534286792637	16.457007354364652	16.54149714565432	16.459630222477635	15.856147845537283	16.14075300016065	15.906494279196533	16.242932386764107	16.471611289171268	16.489641371603252	15.88636948259409	16.46125506370302	16.187153521008124	16.851040590254534	15.995346867160118	15.810079319652615	15.352658191439165	15.458381490449414	15.304371705758276	15.174370937864863	15.063749191523735	0.0	15.302780921892966	15.081273250566225
Methane metabolism	18.357422775672575	22.32627873882523	21.747401699050137	19.996728094777726	21.87939788611111	23.110434223224374	17.9018465442691	20.91125960338552	17.888343752099527	19.875249783166097	20.555062841705016	19.913957497032097	18.451326117552014	18.599430954620576	19.07416678865037	17.2344930718598	17.889806507176385	18.772141276551896	17.2217896621099	17.458908180388942	18.460182154912303	17.565791801145593	16.307426179861693	16.293020654049652	18.498709547821946	18.147042304804923	18.764508733550603	18.35363173678578	18.42917843337757	17.22323370356187	17.502562896035723	16.843561222945603	16.168026135230658	16.41478781065246	15.674817803845539	15.600795543277364	16.159243321898757	14.87614678555139	15.572882363114804	14.941525320062423	15.286647550433832	15.37703441507794	15.137879941459868	15.241394028956988	15.39574409845252	14.929111730689623	14.966218118258238	15.245484898175198	15.081168250134228	15.099749333738016	15.27905715615005	15.399540542421652	14.862252713406555	15.166436137570475	14.846408143064105	15.232923497243032	15.920202214783634	15.661911349532641	15.328267921961713	15.406586571338378	15.523361909371669	15.755454246394626	14.98644776492835	14.796084614714893	14.516503463450757	14.54679164278432	14.358812191801707	14.29187945443122	14.382945606295598	0.0	14.435687104528823	14.315469088396869
Microbial metabolism in diverse environments	18.822881303818374	23.028675650839435	22.05859792741117	19.520994240600416	20.951897249457403	22.47800749417437	18.062863474282416	19.85277944091974	18.499707019060974	19.743711442833625	20.21602683339645	19.76991488140799	18.363914550124374	18.715892776914774	18.41184094875964	17.553489587147084	17.775176931169707	19.24689406145362	17.442652944663106	16.749155800759933	17.951303999025306	17.709731093062818	16.194452156834306	16.55167315246421	18.247643548840475	18.508253901254438	19.09233295529398	18.97495993071294	18.57453091722266	16.92344249074919	17.67933055288679	16.824685194715325	16.38331470719761	16.443090444109462	15.8943263977736	16.135571641606358	16.107868547376345	14.617418168360075	15.892063667942338	15.133211239027599	15.627722407135572	15.732485623384033	15.50523308030384	15.566284544519792	15.953789158053945	15.26772884603885	15.467140501299937	15.698060082530214	15.386917003629991	15.500138205185495	15.615773999954344	15.83894173644905	15.270703879281749	15.52352288951062	15.178682149327308	15.614022707683452	16.10546095993059	15.783635543548375	15.441198287005731	15.636157042170955	15.82631394199256	16.064664795992606	15.250665500086972	14.95266127439074	14.781618117418363	14.834232588292219	14.590214738804487	14.507628775890892	14.561917840193347	0.0	14.663070592442516	14.562674739498988
Mineral absorption	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.782602435353256	0.0	0.0	0.0	0.0	0.0	0.0	16.007772747610034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.307645113558294	0.0	16.476285871659517	17.322396662459816	17.23741832852422	0.0	0.0	0.0	16.300022786649105	0.0	0.0	18.444281858090495	0.0	17.11647184479404	0.0	0.0	16.814419168709225	0.0	0.0	0.0	0.0	16.762128781858944	0.0	16.232561940581157	16.807433052634515	16.997955597608136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.03240872956598	0.0
Mismatch repair	0.0	0.0	0.0	18.544645942117615	18.603271593412504	0.0	17.919517732744318	0.0	17.66585907505801	0.0	0.0	0.0	0.0	0.0	18.378072120765946	17.707046423578557	17.880738542141696	18.743941397913222	16.705766666447715	16.971347019909267	18.674653190384902	17.40229285355793	16.732467628957288	16.062313966316417	18.2789374462068	17.392277011211164	17.5678419183639	18.225125419416475	18.153058843575334	17.406098068200045	16.364992956001885	16.992407951430195	15.676384653907427	16.130368363102818	15.562347766960723	15.640074641019046	15.867431729968098	15.06791165618748	15.52025023685706	15.410129915701283	15.484711080232898	15.291346216138239	15.732831240297367	15.44510787127468	15.537319416603472	15.186778563050485	15.477632408085348	15.877634852077476	15.424713315731346	15.284911231461152	15.468172272191891	16.09499344639734	15.356360314753397	15.591258266855139	15.14901915313543	16.02436285891056	16.83211128208579	15.943749010502346	15.808792417254523	15.759143454246288	15.95640648797611	16.049993705457304	15.268290852718373	14.936842575908454	14.86099279007967	15.000621883793224	14.477157106686162	14.47186733627529	14.606066222660543	0.0	14.557558716730192	14.523395280544243
Naphthalene degradation	0.0	0.0	0.0	21.04676034851494	0.0	0.0	20.596205596720793	20.738135868404612	19.352748753684235	0.0	0.0	0.0	18.35521901293583	17.48396442089887	21.107616265543587	21.60553783782532	16.139673737404884	20.91405992031344	18.957049103128746	16.076363399670825	17.355682626765315	20.215732369953052	17.100085714882212	17.530792347370134	19.663746539488535	17.674396091786246	18.625097766885073	21.929547436852186	20.58070327918355	19.514460654610865	19.292283531066538	18.985308081681858	18.08731648079117	16.531112336142794	16.176541288903685	16.17886306681745	15.795844577359995	14.013712910892773	16.536099178241503	14.985141833422068	16.022762401245547	16.224056780251036	15.969662526809415	16.539028938396896	16.297195977522467	15.369562634267318	16.19700257706737	16.715329062571836	16.301608161264227	16.453700912408852	16.547986488189707	16.53289342727333	15.981400896416854	16.0743843729902	15.923850059633137	16.60472705055586	16.93968462853477	16.083031815270285	15.819642763725753	16.839695368767224	16.22679496236245	17.172309379710207	15.790412277697962	15.715673862104184	15.357962103414053	15.338587390499882	15.271801225430867	15.248702395801503	15.404637218547315	0.0	15.330176343298604	15.353217663377503
Nicotinate and nicotinamide metabolism	18.528130262220433	21.302199744960745	18.61276567977055	20.128995640718568	22.862750924905686	0.0	18.217086122915937	18.968237695158304	17.754866524194423	19.60355348834835	20.306664090196573	21.932962674892984	18.564037255494725	17.764294530922374	18.779606267891573	18.220035027586565	18.840062795232438	20.171826694267814	17.952071420364597	17.162414652317697	17.505258165100148	18.951950499915057	16.74502013028243	17.157672256447206	19.651843607125073	19.461395935821265	18.81288250983786	19.80465027036295	20.449043274598875	17.26329089483934	18.041888243842035	17.635565992910788	16.97134369880643	16.886574826473378	16.272247981585945	17.14402497468876	16.15164814815091	14.323970821429167	16.332383911202427	15.287488673757451	16.00301444115269	16.379410487159618	16.1496230460086	16.155473511952643	16.565853244090494	15.672122454810017	16.185016870207498	16.52938562674597	15.993336607109995	16.33037730517424	16.201218950085178	16.50244160165714	15.87327670550888	16.254873322789848	15.783543178309333	16.36844921435337	16.678990590011534	16.232339142841774	15.788278282714867	16.28037128524542	16.20958664317791	16.85968380827947	15.676473893744994	15.598855681662377	15.192637682221477	15.380167416631966	15.046684460590354	14.819588092666612	14.971009749664532	0.0	15.154132209493852	14.981922224524798
Nitrogen metabolism	17.911404667459013	0.0	19.91514904820575	19.21524616429782	21.492429812477646	20.883431313410263	17.024694848709537	21.536290091959042	19.732598673622388	21.11296487648846	19.624866887424492	18.734469544494278	19.20432304114726	17.849861960650564	19.18715438797125	18.21452529467863	18.239638390904567	19.217625679340056	17.92023930582315	16.529147623518227	18.050857229126905	17.1392426007031	16.493428500421743	16.66857306232814	18.104454486847466	18.97164369428927	19.081240820861634	19.434711192793078	18.221171286823402	15.78655241112525	17.674023501732236	16.43293324672785	16.325833632889022	16.68055843740147	15.887884159538649	15.869620639277795	16.07734967028407	14.752968304885016	15.542876776668924	15.375208187190728	15.51522506741116	15.633063833640872	15.488301321659428	15.634693109702585	15.856586181070341	15.207152843869695	15.364347219570288	15.522327142053992	15.458928887329026	15.280696284821378	15.50966873396983	15.690474713152271	15.185178341695904	15.513260323975196	15.106230712013788	15.328381509618449	16.178037436516814	15.810454914760443	15.558139467550882	15.690013117274628	15.80874273077562	15.88997722863274	15.182636451485566	15.000057105677955	14.534579563591377	14.60347077911262	14.232829003763603	14.283642696593379	14.063052603218816	0.0	14.28870642172261	14.135993944415592
Non-homologous end-joining	0.0	0.0	0.0	18.544645942117615	18.603271593412504	0.0	17.919517732744318	0.0	17.66585907505801	0.0	0.0	0.0	0.0	0.0	18.378072120765946	17.707046423578557	17.880738542141696	18.743941397913222	16.705766666447715	16.971347019909267	18.674653190384902	17.40229285355793	16.732467628957288	16.062313966316417	18.2789374462068	17.392277011211164	17.5678419183639	18.225125419416475	18.153058843575334	17.406098068200045	16.364992956001885	16.992407951430195	15.676384653907427	16.130368363102818	15.562347766960723	15.640074641019046	15.867431729968098	15.06791165618748	15.52025023685706	15.410129915701283	15.484711080232898	15.291346216138239	15.732831240297367	15.44510787127468	15.537319416603472	15.186778563050485	15.477632408085348	15.877634852077476	15.424713315731346	15.284911231461152	15.468172272191891	16.09499344639734	15.356360314753397	15.591258266855139	15.14901915313543	16.02436285891056	16.83211128208579	15.943749010502346	15.808792417254523	15.759143454246288	15.95640648797611	16.049993705457304	15.268290852718373	14.936842575908454	14.86099279007967	15.000621883793224	14.477157106686162	14.47186733627529	14.606066222660543	0.0	14.557558716730192	14.523395280544243
Novobiocin biosynthesis	18.592233925517277	0.0	0.0	21.90654617474486	0.0	0.0	17.881282493836693	20.103140583446883	19.153203392024846	21.29108548682394	0.0	0.0	19.661646281383625	18.96330405321775	18.581167563130737	18.58969534410646	18.868918990961223	18.417222059447315	18.393190613189013	17.87884804934634	18.306131577171282	18.337523609290006	17.00256987337671	16.67427976285395	19.613752037559877	19.09668414957745	18.570808637216405	19.30044645867723	20.626450875891425	17.294132248142702	19.071142935479628	17.55286916614067	17.047889924848963	17.14684806520956	16.636746885231283	16.725254941416345	16.83486076452195	15.187525201706423	16.804572177254318	15.766516373306633	16.054987371861124	16.278348520482588	16.09964012827386	16.036123251112606	16.496014977714236	15.796826198166427	16.032559746866188	16.28132155687184	15.467410989060626	15.909297864247515	15.735903304700644	16.391496003015412	15.869799806228848	15.31238984948025	15.342571113660512	16.04073162284343	15.345037652257945	16.319130961141102	15.784114833646132	15.758758333304902	16.07757250730692	16.536996347631934	14.890712660157536	14.885100002410043	14.407947945971541	15.036364200994798	14.36990282889189	14.345849607918852	14.456502969710654	0.0	14.218466771986806	14.463348532975187
Nucleotide excision repair	0.0	0.0	0.0	18.544645942117615	18.603271593412504	0.0	17.919517732744318	0.0	17.66585907505801	0.0	0.0	0.0	0.0	0.0	18.378072120765946	17.707046423578557	17.880738542141696	18.743941397913222	16.705766666447715	16.971347019909267	18.674653190384902	17.40229285355793	16.732467628957288	16.062313966316417	18.2789374462068	17.392277011211164	17.5678419183639	18.225125419416475	18.153058843575334	17.406098068200045	16.364992956001885	16.992407951430195	15.676384653907427	16.130368363102818	15.562347766960723	15.640074641019046	15.867431729968098	15.06791165618748	15.52025023685706	15.410129915701283	15.484711080232898	15.291346216138239	15.732831240297367	15.44510787127468	15.537319416603472	15.186778563050485	15.477632408085348	15.877634852077476	15.424713315731346	15.284911231461152	15.468172272191891	16.09499344639734	15.356360314753397	15.591258266855139	15.14901915313543	16.02436285891056	16.83211128208579	15.943749010502346	15.808792417254523	15.759143454246288	15.95640648797611	16.049993705457304	15.268290852718373	14.936842575908454	14.86099279007967	15.000621883793224	14.477157106686162	14.47186733627529	14.606066222660543	0.0	14.557558716730192	14.523395280544243
One carbon pool by folate	18.431415421908167	21.22766645015712	0.0	19.686386897741098	19.31624980383504	21.8033938614379	17.416947423936968	19.034667104350486	18.835378108053046	19.787093231135078	19.239057107795986	20.664732872600368	19.30089971590556	18.740417283061458	18.750565638533416	18.155999631696154	18.489577140192104	18.637635645791217	17.33931474241131	16.676126473807987	18.85460639052557	17.751857858836544	16.29200998517888	16.34039143539847	18.11058698100581	18.510777806408573	19.084418979910893	18.88879115212271	18.312106225818567	17.180521520705142	17.624011162213925	17.065282902108468	16.45591210542072	16.32992124462011	15.802153853518554	16.071709807976212	15.993493453498873	14.871828402664313	15.675139959984856	15.217123670331521	15.263779220943873	15.44901445762758	15.226938604297612	15.136134700444748	15.36299602533333	14.959142514318446	15.121853922307396	15.316204727786548	15.14767597848475	15.1370243296732	15.272065335094446	15.54022655649914	14.884642831630275	15.095623508223378	14.93612024751556	15.118841891702735	15.851927399399996	15.574008526400737	15.073613337149185	15.298309843605212	15.345483469976083	15.756974632880269	15.012729226860118	14.734106749806987	14.52376291238397	14.60516849024316	14.333687054856837	14.231651151999603	14.353708498678218	0.0	14.4574736451646	14.288848731166407
Other glycan degradation	0.0	0.0	0.0	0.0	0.0	20.397124959136374	19.511854419887428	21.169508216953624	19.90912911471657	20.0343055113826	19.14281101719098	0.0	19.408594589934587	19.92865198182454	18.908852254981	20.496308657428308	18.72474712701119	20.454477537200866	18.496836469689605	17.880278648698226	19.41606235406932	17.528706074106296	17.026565995419006	17.454034470151694	18.086749368291986	20.832721257498992	21.02828440551863	18.438853576009166	21.34581969263863	18.430670076577567	18.108808399302877	17.83315576142929	17.103809230945263	17.68433202062963	16.98007522366765	17.352354877671505	17.45636465726847	15.950429236642085	17.224830882913118	16.38470813114185	16.138563617074297	16.241673502007313	16.082661477285914	16.050953693007656	16.34337162420186	15.930185168749226	15.988171400917357	16.54034280925366	15.392975492929356	15.681867397797607	16.080652213155606	16.10624665396173	15.674819868697671	16.090723044548064	15.616199476325553	16.0931612015579	16.007007433371925	15.852565359577218	15.146214846234054	15.604494948425865	16.085959767452053	16.490147992806076	15.332490812953004	15.543970353045921	15.06844722954737	14.928821065491494	15.080613955282361	14.923520416990817	15.11206249399098	0.0	15.182882554044568	15.118333364734095
Other types of O-glycan biosynthesis	0.0	0.0	0.0	18.2068246393666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.06084953582671	0.0	0.0	0.0	16.17198475560038	15.315047135716688	17.10003995610157	0.0	16.225994933956624	16.64719424071038	0.0	15.984493945773314	0.0	16.949518042659754	0.0	15.74331198942353	15.885518034840347	17.219350180181863	15.680704852430155	16.481744633989155	14.894025468353622	14.79656628932789	15.02112386804715	14.626598387947986	16.558771915283508	14.859344361896474	14.099243636749705	14.724377970764952	14.883209474623104	14.371714654801536	15.71014530179529	14.564577465943545	14.718533534616956	14.866480669982892	14.989658133045575	14.931901033548922	14.970279738039865	15.791454038343533	14.883217623624077	15.160275239838585	14.734038952137471	14.673112299484178	15.335633426043984	15.823828501527586	15.205557751080566	15.27529930146489	15.095772026464383	15.63539472169889	15.048790378227109	15.016337193265313	14.605995910537729	14.67033189957277	14.440075678685638	14.831920901165375	14.543329195230465	0.0	14.376686842970937	14.662445230512795
Oxidative phosphorylation	17.98300718597474	0.0	0.0	20.07574507501509	0.0	0.0	17.4315745750091	0.0	19.232424551802566	19.277457316811912	19.700859514363238	19.748443356701358	17.789130974919196	18.62281684508054	18.026946898012604	18.386372147296985	18.235659526829764	18.793681713468843	16.620931260156162	16.808570476665217	17.431943711842447	16.91076050409479	16.123419668210058	16.37537346483912	17.9251603467573	18.63468819309449	18.56976846163991	19.008945732491384	18.934933096570038	17.053361894262466	16.71059281520766	16.66598772664498	16.135820027810293	16.275926395733332	15.800629887131654	15.831610105279784	15.810368276036375	14.67220616811815	15.599998785171378	15.139336211038225	15.107156627424464	15.279257483260233	14.918247382622532	15.235456547825091	15.364515119471191	14.914691788937663	14.943164683173249	15.12803800409092	14.922641413364808	15.02518810479955	15.064460864238574	15.197392613274877	14.75362184915579	14.85366289471813	14.72331420407766	15.048291887954647	15.671320475863201	15.35132760743911	14.932042180274658	15.122666649819072	15.21114397334273	15.425592316681243	14.868758354484006	14.459394344205299	14.339041112698691	14.389068015035232	14.143471617809885	14.124477880958512	14.199550393746188	0.0	14.2700983157589	14.104689887465517
PI3K-Akt signaling pathway	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.6309092913474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.202168869821307	15.752790708850439	15.992427113307235	0.0	0.0	13.285708080040783	15.555067472016432	14.16661805085123	15.197116125388739	13.516454817412265	14.202994391062292	0.0	13.709168727975111	13.705312571856249	13.192236425921546	13.751592214218757	13.456406612674277	14.444238979474763	13.150883050521164	0.0	15.411846240074231	15.31229723734859	14.345344157422376	16.035722751999902	15.781462708745888	14.260626103547994	13.234699513523372	14.081521000548328	13.631425207945739	15.15948892540403	13.624549283579784	14.211616893494877	0.0	13.715263424696158	13.321829731854045
